fangjian_value,sum,mean,median,var,min,max
1040,13.52,1.69,1.66,0.03482857142857139,1.5,2.07
1041,27.110000000000003,3.3887500000000004,3.475,0.1500696428571429,2.94,3.92
1042,24.520000000000003,3.0650000000000004,2.855,0.29391428571428574,2.58,3.99
1043,21.21,2.65125,2.8049999999999997,0.12438392857142855,2.08,2.99
1044,23.7,2.9625,2.82,0.4222214285714284,2.19,4.06
1046,25.630000000000003,3.2037500000000003,2.0949999999999998,12.906826785714287,1.41,12.06
1047,18.0,2.25,2.385,0.18602857142857138,1.64,2.69
1048,19.900000000000002,2.4875000000000003,2.62,0.14973571428571428,1.74,2.93
1049,15.46,1.9325,1.79,0.44853571428571437,1.04,2.99
1050,25.36,3.17,3.3449999999999998,1.1001142857142852,1.42,4.45
1051,26.740000000000002,3.3425000000000002,3.285,0.14713571428571431,2.82,3.87
1052,27.65,3.45625,3.4000000000000004,0.08862678571428566,3.11,4.1
1053,24.32,3.04,2.95,0.581714285714286,2.19,4.24
1054,34.49,4.31125,2.385,18.502469642857143,1.94,14.21
1055,20.220000000000002,2.5275000000000003,2.65,0.20856428571428592,1.75,3.06
1056,12.850000000000001,1.6062500000000002,1.59,0.024055357142857125,1.42,1.9
1057,22.9,2.8625,2.8449999999999998,2.4721071428571433,1.09,5.91
1058,34.96,4.37,4.47,1.1858,2.87,5.84
1059,10.440000000000001,1.3050000000000002,1.275,0.09445714285714284,0.97,1.97
1061,26.64,3.33,3.35,0.31245714285714304,2.32,4.03
1066,23.469999999999995,2.9337499999999994,2.975,0.19562678571428557,2.28,3.73
1067,54.28,6.785,6.985,0.7989142857142858,4.91,7.86
1068,14.139999999999999,1.7674999999999998,1.7999999999999998,0.17139285714285712,1.01,2.23
1069,23.32,2.915,3.135,0.4991428571428572,1.49,3.73
1070,18.25,2.28125,2.335,0.08358392857142848,1.71,2.62
1071,23.110000000000003,2.8887500000000004,3.105,0.8905839285714283,1.19,3.91
1072,27.88,3.485,3.4050000000000002,0.3415714285714285,2.74,4.4
1073,16.16,2.02,2.03,0.1431142857142858,1.43,2.49
1074,31.98,3.9975,4.09,0.29859285714285716,3.31,4.9
1076,17.3,2.1625,2.085,0.14362142857142857,1.5,2.77
1077,21.84,2.73,2.795,0.22191428571428576,2.11,3.47
1078,13.989999999999998,1.7487499999999998,1.7149999999999999,0.03344107142857143,1.53,2.02
1079,31.759999999999998,3.9699999999999998,3.965,0.43791428571428576,2.87,5.01
1080,21.939999999999998,2.7424999999999997,2.6799999999999997,0.16925000000000007,2.28,3.33
1081,18.13,2.26625,2.12,0.09602678571428573,1.85,2.74
1082,21.200000000000003,2.6500000000000004,2.565,0.15419999999999995,2.09,3.44
1083,28.11,3.51375,3.435,1.095598214285715,2.16,5.73
1084,19.79,2.47375,2.415,0.18779821428571428,1.89,3.23
1085,17.4,2.175,2.135,0.06808571428571433,1.78,2.64
1086,19.78,2.4725,2.48,0.04022142857142862,2.25,2.71
1087,18.77,2.34625,2.37,0.3234267857142857,1.56,3.48
1088,20.23,2.52875,2.57,0.22615535714285712,1.85,3.1
1089,12.62,1.5775,1.6800000000000002,0.12547857142857147,0.78,1.87
1091,13.849999999999998,1.7312499999999997,1.795,0.0866982142857143,1.27,2.09
1096,16.02,2.0025,1.775,0.30119285714285704,1.52,2.95
1097,20.339999999999996,2.5424999999999995,2.335,0.29913571428571417,1.99,3.43
1098,25.880000000000003,3.2350000000000003,3.285,0.7083714285714288,1.95,4.45
1099,44.03,5.50375,5.734999999999999,0.32511249999999997,4.33,6.06
1100,13.180000000000003,1.6475000000000004,1.635,0.10239285714285715,1.16,2.06
1101,4.39,0.54875,0.5549999999999999,0.03984107142857143,0.3,0.93
1102,6.99,0.87375,0.925,0.0283982142857143,0.62,1.11
1103,34.39,4.29875,4.4399999999999995,0.5122410714285717,3.25,5.2
1104,6.63,0.82875,0.8300000000000001,0.029498214285714305,0.63,1.07
1106,41.93000000000001,5.241250000000001,3.375,29.048155357142853,1.7,18.06
1107,13.71,1.71375,1.6949999999999998,0.30879821428571425,1.08,2.76
1108,6.9,0.8625,0.895,0.03965,0.45,1.04
1109,28.82,3.6025,3.425,0.8950500000000002,2.61,5.77
1110,11.78,1.4725,1.55,0.07082142857142856,1.02,1.74
1111,22.93,2.86625,2.755,0.21719821428571429,2.29,3.54
1113,53.14999999999999,6.643749999999999,6.685,0.47862678571428585,5.38,7.4
1115,0.0,0.0,0.0,0.0,0.0,0.0
1117,0.0,0.0,0.0,0.0,0.0,0.0
1119,16.389999999999997,2.0487499999999996,2.12,0.4012696428571428,0.94,2.69
1121,17.9,2.2375,2.0949999999999998,0.6718214285714287,0.95,3.39
1124,0.0,0.0,0.0,0.0,0.0,0.0
1125,18.950000000000003,2.3687500000000004,2.565,0.27964107142857153,1.43,2.9
1126,0.0,0.0,0.0,0.0,0.0,0.0
1127,0.0,0.0,0.0,0.0,0.0,0.0
1128,26.799999999999997,3.3499999999999996,3.335,0.07634285714285713,2.85,3.77
1129,5.72,0.715,0.7,0.031628571428571416,0.49,0.99
1130,27.87,3.48375,3.46,0.06534107142857147,3.19,3.82
1131,13.04,1.63,1.6949999999999998,0.25665714285714286,0.94,2.4
1132,8.89,1.11125,1.1400000000000001,0.026069642857142857,0.78,1.25
1133,23.07,2.88375,2.75,0.2546553571428572,2.36,3.72
1134,10.64,1.33,1.43,0.05197142857142855,0.92,1.57
1136,10.21,1.27625,1.2850000000000001,0.051626785714285736,0.92,1.64
1137,17.8,2.225,2.135,0.05108571428571441,2.03,2.65
1138,15.590000000000002,1.9487500000000002,1.9700000000000002,0.21412678571428573,1.4,2.63
1139,4.26,0.5325,0.525,0.0037357142857142927,0.47,0.65
1140,20.72,2.59,2.6050000000000004,0.17537142857142846,1.95,3.2
1141,12.75,1.59375,1.6549999999999998,0.023998214285714286,1.37,1.8
1142,19.5,2.4375,2.31,0.11887857142857138,2.04,3.01
1143,19.14,2.3925,2.325,0.07107857142857146,2.0,2.89
1144,14.59,1.82375,1.955,0.11282678571428571,1.1,2.1
1145,30.32,3.79,3.7350000000000003,0.17471428571428577,3.05,4.39
1146,10.11,1.26375,1.255,0.018141071428571444,1.04,1.44
1147,14.350000000000001,1.7937500000000002,1.78,0.055598214285714286,1.55,2.29
1148,11.64,1.455,1.395,0.14197142857142858,0.81,1.92
1149,31.999999999999996,3.9999999999999996,3.835,0.5119142857142853,3.15,5.52
1151,16.639999999999997,2.0799999999999996,2.11,0.10591428571428571,1.75,2.73
1156,17.66,2.2075,2.085,0.14645,1.68,2.69
1157,11.059999999999999,1.3824999999999998,1.31,0.056478571428571385,1.04,1.71
1158,17.069999999999997,2.1337499999999996,2.245,0.1021982142857143,1.55,2.49
1159,24.549999999999997,3.0687499999999996,3.205,0.45246964285714275,1.84,3.96
1160,14.169999999999998,1.7712499999999998,1.8650000000000002,0.0987553571428571,1.2,2.28
1161,29.45,3.68125,3.6399999999999997,0.3204125000000002,2.98,4.73
1162,15.529999999999998,1.9412499999999997,2.045,0.10995535714285716,1.43,2.29
1163,18.39,2.29875,2.275,0.12238392857142848,1.86,3.02
1164,32.85,4.10625,4.035,0.4697410714285714,3.05,5.31
1166,13.389999999999999,1.6737499999999998,1.65,0.0851125,1.38,2.33
1167,17.97,2.24625,2.275,0.2659696428571429,1.16,2.71
1168,12.8,1.6,1.595,0.14168571428571425,1.01,2.19
1169,14.2,1.775,1.835,0.11337142857142858,1.21,2.21
1170,14.28,1.785,1.85,0.08288571428571427,1.26,2.09
1171,15.1,1.8875,1.825,0.6770785714285711,0.84,3.44
1172,11.110000000000001,1.3887500000000002,1.45,0.07829821428571426,0.97,1.79
1173,16.99,2.12375,2.25,0.08908392857142859,1.48,2.41
1174,17.970000000000002,2.2462500000000003,2.1950000000000003,0.025255357142857118,2.1,2.58
1175,13.76,1.72,1.705,0.006457142857142871,1.63,1.84
1176,16.32,2.04,2.03,0.09682857142857144,1.49,2.5
1177,17.1,2.1375,2.05,0.1466214285714285,1.6,2.65
1178,15.82,1.9775,1.975,0.17659285714285716,1.36,2.59
1179,5.81,0.72625,0.7,0.0035696428571428537,0.66,0.83
1181,14.370000000000001,1.7962500000000001,1.85,0.07171249999999998,1.25,2.07
1186,22.76,2.845,2.885,0.041971428571428604,2.51,3.1
1187,12.739999999999998,1.5924999999999998,1.6,0.06767857142857142,1.22,1.91
1188,11.59,1.44875,1.4249999999999998,0.013041071428571421,1.29,1.68
1189,25.020000000000003,3.1275000000000004,2.995,0.14362142857142865,2.61,3.74
1190,33.92,4.24,4.325,0.2884285714285713,3.45,4.97
1191,27.859999999999996,3.4824999999999995,3.535,0.4651357142857144,2.52,4.37
1192,20.32,2.54,2.6100000000000003,0.09742857142857135,2.11,2.96
1193,44.21,5.52625,5.65,0.36042678571428616,4.47,6.32
1194,7.05,0.88125,0.95,0.12575535714285713,0.09,1.18
1196,16.389999999999997,2.0487499999999996,1.8599999999999999,0.21629821428571433,1.53,2.94
1197,16.830000000000002,2.1037500000000002,2.065,0.048826785714285774,1.88,2.6
1198,14.479999999999999,1.8099999999999998,1.755,0.018285714285714277,1.64,2.05
1199,17.330000000000002,2.1662500000000002,2.275,0.17862678571428578,1.22,2.64
1200,29.619999999999997,3.7024999999999997,3.585,0.638307142857143,2.68,4.74
1201,25.099999999999998,3.1374999999999997,2.955,0.3597928571428572,2.4,4.22
1202,14.74,1.8425,1.82,0.21282142857142852,1.22,2.38
1203,20.799999999999997,2.5999999999999996,2.585,0.11374285714285717,2.09,3.03
1204,18.770000000000003,2.3462500000000004,2.2199999999999998,0.4617982142857141,1.2,3.43
1205,0.0,0.0,0.0,0.0,0.0,0.0
1206,1.8599999999999999,0.23249999999999998,0.235,0.017535714285714283,0.08,0.48
1207,3.5100000000000002,0.43875000000000003,0.395,0.057298214285714286,0.09,0.94
1208,8.64,1.08,1.065,0.021371428571428576,0.85,1.3
1209,17.459999999999997,2.1824999999999997,2.135,1.3998214285714285,0.34,3.58
1211,3.5599999999999996,0.44499999999999995,0.42,0.017885714285714283,0.25,0.69
1216,40.339999999999996,5.0424999999999995,4.865,0.9851357142857143,4.06,6.83
1217,29.93,3.74125,3.62,1.214983928571429,2.07,5.57
1218,16.029999999999998,2.0037499999999997,2.0549999999999997,0.13622678571428568,1.27,2.4
1219,31.200000000000003,3.9000000000000004,3.8,0.37802857142857155,2.78,4.79
1220,21.439999999999998,2.6799999999999997,2.75,0.11068571428571426,2.06,3.04
1221,26.45,3.30625,3.24,0.192369642857143,2.8,4.16
1222,21.07,2.63375,2.62,0.08359821428571428,2.27,3.11
1223,19.979999999999997,2.4974999999999996,2.46,0.08239285714285724,2.06,2.89
1224,11.190000000000001,1.3987500000000002,1.4449999999999998,0.07001249999999999,0.91,1.72
1226,22.61,2.82625,2.785,0.10571250000000001,2.34,3.27
1227,20.56,2.57,2.5999999999999996,0.09108571428571435,2.0,3.04
1228,16.099999999999998,2.0124999999999997,1.865,0.0650214285714286,1.79,2.47
1229,39.02000000000001,4.877500000000001,4.675000000000001,0.4620214285714287,4.17,6.15
1230,13.45,1.68125,1.635,0.15484107142857154,1.16,2.19
1231,20.880000000000003,2.6100000000000003,2.62,0.0670571428571428,2.23,2.91
1232,18.47,2.30875,2.4050000000000002,0.4816124999999999,1.48,3.44
1233,13.22,1.6525,1.56,0.5806785714285715,0.88,2.77
1234,28.94,3.6175,3.565,0.08702142857142856,3.24,4.06
1235,23.53,2.94125,2.785,0.5907839285714284,2.11,4.38
1236,14.91,1.86375,1.79,0.09928392857142858,1.42,2.42
1237,19.76,2.47,2.56,0.16419999999999996,1.76,2.91
1238,28.98,3.6225,3.255,0.7379928571428573,2.84,4.95
1239,12.6,1.575,1.57,0.019057142857142845,1.29,1.78
1241,6.930000000000001,0.8662500000000001,0.665,0.2351982142857143,0.45,1.72
1246,43.35,5.41875,5.43,0.35792678571428593,4.55,6.53
1247,7.529999999999999,0.9412499999999999,0.98,0.0456982142857143,0.67,1.26
1248,23.439999999999998,2.9299999999999997,2.825,0.13057142857142856,2.51,3.59
1249,21.469999999999995,2.6837499999999994,2.51,0.42714107142857144,1.97,3.98
1250,14.919999999999998,1.8649999999999998,1.775,0.054400000000000025,1.62,2.27
1251,12.44,1.555,1.5550000000000002,0.02382857142857144,1.31,1.77
1252,2.8599999999999994,0.35749999999999993,0.07500000000000001,0.15836428571428574,0.07,0.95
1253,2.24,0.28,0.205,0.09665714285714284,0.0,0.69
1254,26.689999999999998,3.3362499999999997,3.365,0.3473410714285716,2.33,4.24
1256,10.2,1.275,1.42,0.07785714285714283,0.92,1.61
1257,11.709999999999999,1.4637499999999999,1.4049999999999998,0.04576964285714288,1.2,1.82
1258,18.97,2.37125,2.4699999999999998,0.16469821428571432,1.81,2.84
1259,20.629999999999995,2.5787499999999994,2.5999999999999996,0.27984107142857134,1.69,3.51
1260,16.1,2.0125,2.0,0.020507142857142818,1.86,2.3
1261,12.729999999999999,1.5912499999999998,1.565,0.04064107142857143,1.27,1.89
1262,10.7,1.3375,1.33,0.010907142857142857,1.22,1.49
1263,19.840000000000003,2.4800000000000004,2.425,0.15154285714285717,2.04,3.12
1264,16.81,2.10125,2.15,0.08955535714285713,1.54,2.5
1265,16.04,2.005,2.005,0.10619999999999999,1.54,2.63
1266,28.790000000000003,3.5987500000000003,3.525,0.8840982142857146,2.48,5.16
1267,21.58,2.6975,2.745,0.3890785714285716,1.73,3.45
1268,26.3,3.2875,3.215,0.3374500000000001,2.45,4.04
1269,19.550000000000004,2.4437500000000005,2.47,0.18228392857142844,1.77,3.08
1271,29.830000000000002,3.7287500000000002,3.885,0.14306964285714283,3.06,4.05
1276,21.840000000000003,2.7300000000000004,2.775,0.08291428571428573,2.06,3.05
1277,0.0,0.0,0.0,0.0,0.0,0.0
1278,15.15,1.89375,1.77,0.2849125000000001,1.49,3.16
1279,31.220000000000002,3.9025000000000003,4.09,0.8895071428571429,2.34,5.44
1280,26.450000000000003,3.3062500000000004,3.325,0.03179821428571433,3.03,3.64
1281,18.09,2.26125,2.0549999999999997,0.7452124999999999,1.26,3.34
1282,20.0,2.5,2.43,0.0828857142857142,2.09,2.94
1283,0.35000000000000003,0.043750000000000004,0.034999999999999996,0.0025410714285714294,0.0,0.14
1284,20.53,2.56625,2.68,0.2397982142857143,1.72,3.09
1286,21.13,2.64125,2.5700000000000003,0.32901250000000015,1.68,3.31
1287,33.0,4.125,3.98,1.2371999999999999,2.98,5.61
1288,22.72,2.84,2.92,0.09445714285714282,2.41,3.34
1289,21.68,2.71,2.76,0.6363714285714286,1.79,3.73
1290,26.21,3.27625,3.34,0.05774107142857139,2.85,3.5
1291,22.69,2.83625,2.98,0.09974107142857146,2.28,3.09
1293,13.100000000000001,1.6375000000000002,1.625,0.10690714285714285,1.23,2.17
1295,36.919999999999995,4.614999999999999,4.785,0.5704571428571427,3.23,5.5
1297,15.629999999999999,1.9537499999999999,2.045,0.13122678571428575,1.37,2.48
1299,22.450000000000003,2.8062500000000004,3.035,0.36328392857142877,1.66,3.33
1301,22.7,2.8375,2.5,0.6348785714285711,2.2,4.17
1305,78.02000000000001,9.752500000000001,9.844999999999999,0.2485071428571429,9.03,10.26
1306,19.88,2.485,2.4450000000000003,0.33002857142857145,1.64,3.36
1307,24.259999999999998,3.0324999999999998,2.975,0.6738214285714289,1.92,4.41
1308,20.86,2.6075,2.755,0.30807857142857153,1.34,3.18
1309,34.46,4.3075,4.245,0.15765000000000007,3.78,5.0
1310,27.62,3.4525,3.41,0.07210714285714283,3.07,3.84
1311,26.740000000000002,3.3425000000000002,3.435,0.13976428571428545,2.7,3.79
1312,23.75,2.96875,2.965,0.4218125,2.0,4.04
1313,37.0,4.625,4.515000000000001,0.1188,4.32,5.28
1314,31.92,3.99,4.105,0.5040285714285715,2.92,5.16
1316,22.49,2.81125,2.8150000000000004,0.4013839285714285,2.02,3.82
1317,28.130000000000003,3.5162500000000003,3.55,0.21528392857142856,2.84,4.21
1318,26.379999999999995,3.2974999999999994,3.12,0.3882785714285714,2.53,4.5
1319,26.03,3.25375,3.215,0.6972839285714286,2.08,4.37
1320,30.17,3.77125,3.605,0.5840410714285714,2.6,4.95
1321,11.509999999999998,1.4387499999999998,1.51,0.10455535714285714,0.94,1.86
1322,20.63,2.57875,2.955,0.6757553571428574,1.46,3.45
1323,79.23,9.90375,6.12,42.617683928571445,4.23,21.76
1324,19.07,2.38375,2.275,0.12234107142857142,2.09,3.03
1325,18.34,2.2925,2.295,0.41487857142857143,1.53,3.19
1326,22.240000000000002,2.7800000000000002,2.52,0.2910857142857143,2.3,3.67
1327,10.46,1.3075,1.435,0.1220785714285714,0.67,1.63
1328,15.25,1.90625,1.875,0.1573410714285714,1.37,2.57
1329,19.95,2.49375,2.45,0.07585535714285714,2.15,2.97
1331,13.95,1.74375,1.98,0.27556964285714297,0.85,2.2
1336,32.36,4.045,4.039999999999999,0.32320000000000004,3.18,4.82
1337,35.57,4.44625,4.37,1.7447982142857146,2.46,6.5
1338,28.58,3.5725,3.505,0.4244785714285713,2.72,4.88
1339,35.76,4.47,4.279999999999999,0.7565714285714286,3.45,5.97
1340,16.07,2.00875,2.05,0.14481250000000007,1.47,2.58
1341,41.849999999999994,5.231249999999999,5.27,0.1503267857142856,4.57,5.72
1342,28.31,3.53875,3.8049999999999997,0.4666125000000002,2.41,4.29
1343,28.650000000000002,3.5812500000000003,3.445,0.1991839285714285,2.92,4.21
1344,20.2,2.525,2.395,0.12928571428571423,2.16,3.03
1346,21.520000000000003,2.6900000000000004,2.635,0.09822857142857143,2.23,3.18
1347,21.03,2.62875,2.62,0.20832678571428578,1.9,3.45
1348,33.72,4.215,4.305,0.16360000000000002,3.52,4.62
1349,24.490000000000002,3.0612500000000002,3.1,0.2905839285714286,2.15,3.97
1350,36.95,4.61875,4.65,0.526955357142857,3.71,5.77
1351,44.0,5.5,5.48,0.19711428571428563,4.91,6.32
1352,8.690000000000001,1.0862500000000002,1.0,0.11999821428571424,0.8,1.9
1353,26.209999999999994,3.276249999999999,3.485,0.7465982142857143,2.01,4.26
1354,23.319999999999997,2.9149999999999996,2.885,0.548342857142857,1.8,4.02
1355,17.02,2.1275,2.275,0.44685000000000014,1.29,3.0
1356,22.27,2.78375,2.825,0.1470553571428572,2.2,3.21
1357,23.570000000000004,2.9462500000000005,3.065,0.26905535714285705,1.79,3.43
1358,41.470000000000006,5.183750000000001,4.505000000000001,1.7695982142857136,4.1,7.72
1359,19.46,2.4325,2.35,0.3087357142857143,1.8,3.56
1361,18.33,2.29125,2.22,0.18415535714285708,1.75,3.24
1366,25.9,3.2375,3.075,0.40004999999999985,2.45,4.14
1367,20.89,2.61125,2.365,0.5538124999999999,2.1,4.39
1368,20.419999999999998,2.5524999999999998,2.49,0.2262785714285715,1.98,3.24
1369,25.460000000000004,3.1825000000000006,3.13,0.33753571428571433,2.31,4.11
1370,16.91,2.11375,2.13,0.03668392857142859,1.82,2.41
1371,27.91,3.48875,3.49,0.41609821428571436,2.5,4.36
1372,25.24,3.155,3.2350000000000003,0.0519142857142857,2.75,3.39
1373,21.909999999999997,2.7387499999999996,2.71,0.15846964285714296,2.23,3.5
1374,17.26,2.1575,2.125,0.14067857142857126,1.74,2.85
1376,28.97,3.62125,3.62,0.16324107142857142,2.95,4.29
1377,25.310000000000002,3.1637500000000003,3.25,0.2058553571428572,2.46,3.79
1378,18.26,2.2825,2.215,0.06673571428571427,2.04,2.79
1379,28.830000000000002,3.6037500000000002,3.795,0.2848553571428572,2.65,4.21
1380,40.84,5.105,4.64,3.0151142857142856,2.84,7.56
1381,19.16,2.395,2.3949999999999996,0.06459999999999999,1.98,2.69
1382,27.62,3.4525,3.39,0.13562142857142842,3.05,3.93
1383,23.75,2.96875,3.025,0.16689821428571427,2.33,3.58
1384,19.46,2.4325,2.45,0.04962142857142858,1.96,2.7
1385,13.559999999999999,1.6949999999999998,1.63,0.1115428571428571,1.37,2.17
1386,22.460000000000004,2.8075000000000006,2.7649999999999997,0.05976428571428568,2.51,3.3
1387,27.71,3.46375,3.42,0.05588392857142853,3.06,3.76
1388,34.599999999999994,4.324999999999999,4.4,0.3773714285714286,3.49,5.31
1389,28.93,3.61625,3.3499999999999996,0.3577410714285717,3.04,4.61
1391,28.39,3.54875,3.5949999999999998,0.24126964285714272,2.82,4.15
1396,37.46,4.6825,4.665,0.22333571428571466,3.88,5.3
1397,22.23,2.77875,2.715,0.37161249999999996,2.13,3.88
1398,11.23,1.40375,1.1800000000000002,0.40596964285714277,0.79,2.76
1399,39.65,4.95625,5.235,0.46905535714285757,3.53,5.68
1400,35.07,4.38375,4.48,0.3150553571428572,3.29,5.08
1401,10.119999999999997,1.2649999999999997,1.3599999999999999,0.05620000000000001,0.89,1.55
1402,14.34,1.7925,1.815,0.06770714285714285,1.25,2.06
1403,11.870000000000001,1.4837500000000001,1.4249999999999998,0.01562678571428571,1.36,1.7
1404,20.930000000000003,2.6162500000000004,2.56,0.08045535714285713,2.19,3.14
1406,31.540000000000003,3.9425000000000003,3.86,0.2961071428571428,3.29,5.07
1407,9.740000000000002,1.2175000000000002,1.295,0.13567857142857145,0.48,1.62
1408,17.21,2.15125,2.155,0.20052678571428556,1.58,2.9
1409,22.13,2.76625,2.71,0.1782839285714286,2.28,3.71
1410,13.670000000000002,1.7087500000000002,1.615,0.06315535714285715,1.47,2.18
1411,7.41,0.92625,0.925,0.010512500000000003,0.8,1.1
1412,30.5,3.8125,3.965,0.32850714285714283,2.77,4.43
1413,29.96,3.745,3.625,0.1849142857142855,3.35,4.67
1414,26.83,3.35375,3.33,0.34216964285714296,2.57,4.22
1415,17.22,2.1525,2.085,0.32405,1.15,3.21
1416,15.469999999999999,1.9337499999999999,1.99,0.47191249999999985,0.76,2.84
1417,11.19,1.39875,1.245,0.15221250000000006,1.02,2.14
1418,12.99,1.62375,1.61,0.07945535714285712,1.05,2.07
1419,17.759999999999998,2.2199999999999998,2.0700000000000003,0.13374285714285716,1.86,3.0
1421,16.95,2.11875,1.94,0.7029839285714283,1.14,3.69
1426,19.72,2.465,2.605,0.2309714285714286,1.44,3.07
1427,12.849999999999998,1.6062499999999997,1.6099999999999999,0.22868392857142858,0.97,2.29
1428,29.38,3.6725,3.795,0.43427857142857157,2.32,4.61
1429,17.33,2.16625,2.03,0.18959821428571438,1.63,2.75
1430,24.38,3.0475,3.06,0.4153071428571429,2.24,3.87
1431,32.449999999999996,4.0562499999999995,3.785,1.0963410714285715,2.64,5.91
1432,33.01,4.12625,3.985,0.3034839285714287,3.5,5.16
1433,14.14,1.7675,1.875,0.49933571428571427,0.68,2.6
1434,18.93,2.36625,2.455,0.15162678571428576,1.82,3.03
1436,11.77,1.47125,1.435,0.19032678571428566,1.03,1.96
1437,17.400000000000002,2.1750000000000003,2.105,0.10777142857142862,1.81,2.65
1438,26.2,3.275,3.105,0.7399142857142856,2.29,5.01
1439,18.48,2.31,2.215,0.05668571428571432,2.07,2.68
1440,24.19,3.02375,3.0700000000000003,0.728026785714286,1.64,4.19
1441,14.91,1.86375,1.81,0.19182678571428574,1.24,2.47
1442,22.189999999999998,2.7737499999999997,2.895,0.40756964285714287,1.95,3.65
1443,23.890000000000004,2.9862500000000005,3.135,0.36631249999999993,1.96,3.58
1444,14.08,1.76,1.8199999999999998,0.15599999999999994,0.89,2.12
1445,19.790000000000003,2.4737500000000003,2.7199999999999998,0.43762678571428576,1.45,3.23
1446,20.41,2.55125,2.59,0.17152678571428578,1.79,3.18
1447,13.339999999999998,1.6674999999999998,1.665,0.06802142857142855,1.2,1.95
1448,24.56,3.07,3.075,0.4186285714285712,2.14,4.1
1449,16.490000000000002,2.0612500000000002,2.085,0.049041071428571434,1.62,2.35
1451,20.060000000000002,2.5075000000000003,2.545,0.1209357142857143,2.04,3.06
1456,13.13,1.64125,1.625,0.06784107142857142,1.17,1.96
1457,27.71,3.46375,3.535,0.4975982142857145,2.37,4.37
1458,18.35,2.29375,2.37,0.04991250000000001,1.82,2.49
1459,19.289999999999996,2.4112499999999994,2.41,0.08586964285714292,2.01,2.95
1460,15.100000000000001,1.8875000000000002,1.9049999999999998,0.12673571428571434,1.15,2.23
1461,18.33,2.29125,2.2800000000000002,0.15932678571428557,1.62,3.02
1462,14.1,1.7625,1.655,0.23007857142857138,0.96,2.5
1463,25.14,3.1425,3.1950000000000003,0.17476428571428587,2.46,3.89
1464,29.939999999999998,3.7424999999999997,3.755,0.6518785714285713,2.37,5.05
1466,22.380000000000003,2.7975000000000003,2.63,0.6174500000000002,1.73,4.03
1467,26.360000000000003,3.2950000000000004,3.4450000000000003,0.19611428571428569,2.47,3.81
1468,17.21,2.15125,2.285,0.4146410714285715,1.22,3.04
1474,29.479999999999997,3.6849999999999996,2.7199999999999998,2.3623714285714286,2.53,6.61
1475,0.5800000000000001,0.07250000000000001,0.02,0.017821428571428575,0.0,0.4
1476,26.35,3.29375,3.3499999999999996,0.3791982142857142,2.45,4.12
1477,58.019999999999996,7.2524999999999995,7.4399999999999995,5.906107142857143,4.02,10.53
1478,26.310000000000002,3.2887500000000003,3.12,0.3253553571428572,2.58,4.46
1479,18.78,2.3475,2.425,0.18539285714285716,1.44,2.84
1480,22.45,2.80625,2.71,0.05411250000000003,2.59,3.24
1481,30.37,3.79625,3.9000000000000004,0.25656964285714284,3.12,4.59
1482,29.86,3.7325,3.7750000000000004,0.14336428571428575,3.27,4.3
1483,25.7,3.2125,3.1950000000000003,0.4269071428571429,2.11,4.01
1484,27.589999999999996,3.4487499999999995,3.495,0.1221839285714286,2.76,3.84
1485,36.58,4.5725,4.57,0.07665,4.03,4.88
1486,28.769999999999996,3.5962499999999995,3.5599999999999996,0.5651124999999997,2.42,4.8
1487,29.2,3.65,3.76,0.7204571428571428,2.25,4.78
1488,24.780000000000005,3.0975000000000006,3.075,0.4830214285714286,1.86,4.45
1489,21.61,2.70125,2.425,0.5576125000000001,1.91,4.08
1490,7.95,0.99375,0.99,0.07036964285714287,0.7,1.5
1492,21.72,2.715,2.66,0.2808285714285715,1.83,3.42
1495,14.66,1.8325,1.855,0.06265,1.53,2.2
1496,24.609999999999996,3.0762499999999995,2.965,0.16219821428571418,2.68,3.81
1497,40.46,5.0575,4.6,2.641935714285713,3.42,8.7
1498,35.57,4.44625,4.495,0.04202678571428581,4.16,4.71
1499,29.490000000000002,3.6862500000000002,3.415,0.8475982142857139,2.14,5.1
1500,22.610000000000003,2.8262500000000004,3.045,0.3911410714285715,1.7,3.38
1501,17.12,2.14,2.1100000000000003,0.047371428571428585,1.82,2.43
1502,13.49,1.68625,1.675,0.06954107142857142,1.29,2.06
1503,15.74,1.9675,1.995,0.12913571428571427,1.43,2.5
1504,20.509999999999998,2.5637499999999998,2.515,0.2037125000000001,1.95,3.21
1505,3.06,0.3825,0.405,0.009649999999999997,0.2,0.52
1506,14.479999999999999,1.8099999999999998,1.865,0.2629714285714286,0.81,2.48
1507,26.95,3.36875,3.2649999999999997,1.0720982142857134,2.33,5.72
1508,4.32,0.54,0.52,0.030971428571428587,0.32,0.8
1509,15.82,1.9775,2.025,0.028621428571428565,1.72,2.21
1511,18.000000000000004,2.2500000000000004,2.27,0.15017142857142857,1.69,2.71
1514,12.100000000000001,1.5125000000000002,1.495,0.02227857142857142,1.31,1.75
1515,37.709999999999994,4.713749999999999,4.734999999999999,0.3382267857142862,3.71,5.69
1516,24.84,3.105,3.335,0.35760000000000014,2.11,3.67
1517,24.760000000000005,3.0950000000000006,3.1550000000000002,0.14574285714285715,2.54,3.75
1518,19.43,2.42875,2.335,0.1197839285714284,2.02,2.98
1519,24.189999999999998,3.0237499999999997,3.175,0.2496839285714286,2.1,3.58
1520,25.269999999999996,3.1587499999999995,3.0250000000000004,0.4094696428571429,2.33,4.2
